"","Date","水泥","食品","塑膠","紡織","電機","電纜","玻璃","造紙","鋼鐵","橡膠","汽車","營建","航運","觀光","金融","百貨","其他","化學","生技","油電","半導體","電腦","光電","通信","零組件","電通","資服","其他電","化生","電子","窯製","化工"
"38",2021-05-01,-0.00417065936607486,-0.00227616037400136,-0.00025336422877853,0.00111136186263838,-0.00575349307199069,-0.0118533293102576,0.00159437867782319,-0.00901582629804487,-0.00378657238738977,-0.00743630277508434,-0.00625218629524138,-0.0042691628269349,0.0114494155933595,-0.00956637754009559,0.000663034512129457,-0.00321818248921257,-0.0047658927209735,-0.00232444899020834,-0.000907409408578808,-0.00339380628563557,-0.007307537224019,-0.00288975535596947,-0.0151337018142224,-0.00326831632734592,-0.00701916161602867,-0.00353813564687933,-0.00571256937721731,-0.00748630430625408,-0.00167140976803903,-0.00709924287097152,-0.00313883111699909,-0.00150000942765249
"39",2021-05-02,-0.00418812664110302,-0.00228135310177713,-0.000253428438479197,0.00111012810846933,-0.00578678740561323,-0.0119955178179669,0.00159184068044649,-0.00909785150759568,-0.0038009650338946,-0.00749201593261617,-0.0062915221930151,-0.00428746674851954,0.0113198089959301,-0.00965877776625756,0.000662595188636317,-0.0032285726341259,-0.00478871526761537,-0.00232986464417184,-0.000908233548302384,-0.00340536344061437,-0.00736133066299871,-0.00289813024922481,-0.0153662546364868,-0.00327903325484158,-0.00706877872145562,-0.00355069851301248,-0.00574539040829158,-0.00754277205891452,-0.00167420805639118,-0.0071500026913176,-0.00314871440790032,-0.00150226283649246
"40",2021-05-03,-0.00420574084222469,-0.00228656957664164,-0.000253492680734269,0.00110889709051243,-0.00582046931870028,-0.0121411590755685,0.00158931075040769,-0.00918138294774007,-0.00381546751001505,-0.00754857020740829,-0.00633135619324499,-0.0043059283013358,0.0111931038603323,-0.00975298037576788,0.000662156446943563,-0.00323903008713877,-0.00481175744821627,-0.00233530559257211,-0.0009090591864096,-0.00341699957733521,-0.00741592196510421,-0.00290655382670302,-0.0156060662161512,-0.00328982069600414,-0.0071191022912851,-0.00356335091113369,-0.00577859076007226,-0.00760009814067075,-0.00167701573029433,-0.00720149361095856,-0.00315866013481969,-0.00150452302594761
"41",2021-05-04,-0.0223117224642522,-0.0157661953020387,-0.0171903205328849,-0.0236876165902924,-0.0383834372886733,-0.0709275701561189,-0.0984441291393976,-0.059756591810685,-0.0687932390448429,-0.0196102683028947,-0.0182545100264013,-0.0112476176291754,-0.0886297238663554,-0.0224365338985324,-0.0165237301041934,-0.015308467378274,-0.0191413576343793,-0.0503450340170586,-0.0412768341971139,-0.00965309817792459,-0.000463420293907113,-0.0131763348757898,-0.0482838646240227,-0.0145819928396946,-0.0333334905958269,-0.0195291377668951,-0.0144146640021843,-0.0336426121136775,-0.0460870985560264,-0.0101779277619638,-0.0357286845645923,-0.0231920008352891
"42",2021-05-05,0.0152459618642444,-0.0089169682997996,0.0132570498682894,0.0182595180561584,-0.0245626383684092,0.0731162337568794,0.0154562582366919,0.0235871117086504,0.0637382832259954,-0.0167708195289586,-0.00302070298100166,0.00255261509954519,0.0229625834311387,0.000864927255881831,0.0123830761567216,0.000597193209745939,0.00554676540980825,0.00742792826526006,0.00334813617961505,0.026901369802232,-0.0213036312582373,-0.000139625803075027,-0.00676856240115997,-0.00846245491132169,-0.0246658064922807,0.00141203940335544,0.00475275309044765,0.00832236653485463,0.00550232130134365,-0.0160878472840498,0.0152735113669262,0.00782704712667126
"43",2021-05-06,0.0349363368504756,0.0113407036732411,0.0284271926176292,0.0216673809339794,0.00641317878805747,0.0196997386987174,0.0885014047243846,-0.00151637126488691,0.0451269157628769,0.00822058156585292,0.00467525633369359,0.000975874298102752,-0.0065654013828178,0.000192104505440938,0.0116146099493024,0.00839312498301403,-0.00619968298087148,0.00682596507039968,-0.0059762585858838,0.0392922004464458,0.00702802917626411,-0.00546066884785645,-0.0168106065201483,0.00583046701632828,0.0122581788591525,-0.00221103148667101,0.00315599901270947,0.0146157564774079,0.000884642662080992,0.00565777602413853,0.0443113599564713,0.0205125302377063
"44",2021-05-07,-0.0106164799644759,0.00252486100757476,-0.0398887307816,-0.00377865081761097,0.0041485715638272,-0.000321595114526119,-0.0323375775736041,0.00681722995275802,0.0112048923484691,0.0189923428650429,0.018775226177131,0.00159729306380019,0.0333631769130358,0.000768049192902076,0.0091494968597674,0.00604126550949857,0.00571980265945804,0.00988142644484569,0.0214066606373509,-0.0298941218761497,0.0239626126092771,0.021734702746194,0.0490093990406129,0.0091818090374236,0.0363051745305611,0.0235762530066834,0.0174771116415116,0.0381779717584791,0.015181722856255,0.0262512193385964,-0.014471432205533,-0.0215273850115469
"45",2021-05-08,0.0046676799872527,0.00408744849712495,0.00326134711733417,0.0143747005855079,0.00490903701389556,0.0150042719070109,0.0286652680983073,0.0198665813317387,0.0266979340016267,0.00283930270785593,0.00229581356204722,0.00462405689071232,0.0249258949219433,0.00631399782511988,0.0106293170134091,0.00351303927894442,0.00425442636500861,0.00391510906026227,0.000619918476732373,0.00746025693921215,-0.00809439472605344,-0.00176461871596967,-0.0102154118190172,-0.0006402458762782,-0.00817618290693289,0.000580342418305513,-0.00184481475041842,-0.00929202002532925,0.0024356309883462,-0.00724994964335224,0.00892400582675279,0.00304147974724156
"46",2021-05-09,0.00464599393515108,0.00407080925089787,0.00325074529915614,0.0141709933412688,0.00488505604503153,0.0147824676433936,0.027866416620304,0.0194795762651276,0.0260036501019449,0.00283126388724853,0.00229055487280139,0.0046027733670595,0.0243196746444427,0.00627438126467261,0.0105175218974694,0.00350074102561226,0.00423640287385929,0.00389984073902472,0.000619534415888801,0.00740501338242261,-0.00816044898487256,-0.00176773810051856,-0.0103208444214253,-0.000640656053689348,-0.00824358433887262,0.000580005816317453,-0.00184822438299115,-0.00937917211337869,0.00242971310090656,-0.00730289550159302,0.00884507183495131,0.00303225719131817
"47",2021-05-10,0.00462450845843065,0.00405430492619896,0.00324021218538117,0.0139729790803775,0.00486130823485631,0.0145671257146249,0.0271108858170725,0.019107361416439,0.0253445627633635,0.00282327045823205,0.00228532021915306,0.00458168487288901,0.0237422432303056,0.00623525874646624,0.0104080539634106,0.00348852857807191,0.00421853144849127,0.00388469104350797,0.000619150830629245,0.0073505819776134,-0.00822759019054953,-0.00177086853311259,-0.0104284760658198,-0.000641066757001596,-0.0083121062792868,0.000579669604566568,-0.00185164664244031,-0.009467974533238,0.00242382390132878,-0.00735662037194196,0.00876752197213282,0.00302309039671922
"48",2021-05-11,-0.0250134695576127,-0.0107566545363138,-0.0339957124058481,-0.000748077890396104,-0.0674627628034568,-0.0846086713943146,0.0493298210242665,-0.0180304353788667,-0.0510271937112243,-0.027246202315137,-0.0408171989206974,-0.0223388575392667,-0.0208125710800227,-0.0525928268380209,-0.0222733244461244,-0.022166177341358,-0.0334210042267902,-0.0415619886851042,-0.0253141455105457,-0.0313165773139783,-0.0422022755134872,-0.0478790401107085,-0.0742186589655014,-0.0158228694761977,-0.0618513024572733,-0.0329696843301157,-0.0346201473507888,-0.0490327735053731,-0.0341221988885199,-0.0446993397236763,-0.0107698069372555,-0.0331249418714945
"49",2021-05-12,-0.0404771074673453,-0.0432233412425918,-0.0663804078769656,-0.0658716709981739,-0.0582367926928784,-0.0957455910236007,-0.103094551683335,-0.0984930596383595,-0.0899828182937776,-0.0556696443696403,-0.0666748381248503,-0.0613768895295612,-0.0984456086703833,-0.0657436676557426,-0.0541620588826541,-0.033365506229373,-0.0465543327954672,-0.0560235049563564,-0.013124128505992,-0.0590927943255739,-0.0237303700458673,-0.0341164050390876,-0.0590484902011794,-0.0246945670915384,-0.0456777425346662,-0.0319165982466156,-0.0330815000458351,-0.047886386467173,-0.0356985639324714,-0.0299952992893191,-0.0525446628366879,-0.0588182529375327
"50",2021-05-13,-0.0128594226926513,0.00587325762515256,-0.0215069959076244,-0.0453449969022834,-0.00292838776545068,-0.0796128774498541,-0.0992937104332334,-0.0326456642745487,-0.0621090323134021,-0.0261587204853129,-0.015075256849082,-0.0187408489236827,-0.0776344299018055,-0.00542121976145005,-0.012770858444477,0.0269712182021848,0.00379793077691382,-0.0202836338749908,0.0129776190925002,-0.0266085771421549,-0.0172595148036541,-0.0042816966821686,0.00445226277348398,-0.00885388913284491,0.00740793122488359,-0.00269023990077244,-0.0064462441199904,0.00407929021305975,-0.00427390783431658,-0.0108858863759584,-0.0285319786331275,-0.0186437752923378
